time,enmo,anglez,physical_activity_levels,nonwear_epoch,sleep_windows_epoch
2024-06-17T17:29:30.000000000,0.061646854477004805,31.77731556284976,1,false,false
2024-06-17T17:29:35.000000000,0.04991386113181137,42.87558253639624,0,false,false
2024-06-17T17:29:40.000000000,0.01780930540078595,39.13705823314583,0,false,false
2024-06-17T17:29:45.000000000,0.07918000986665817,19.088102993280696,1,false,false
2024-06-17T17:29:50.000000000,0.01944121620669645,7.382610529211927,0,false,false
2024-06-17T17:29:55.000000000,0.018291598593770216,15.681477577420619,0,false,false
2024-06-17T17:30:00.000000000,0.10317701767273753,16.530173468573803,1,false,false
2024-06-17T17:30:05.000000000,0.17301646120905068,1.4393755905700285,1,false,false
2024-06-17T17:30:10.000000000,0.15881957638849442,7.537158236107781,1,false,false
2024-06-17T17:30:15.000000000,0.12173870396912574,7.893405439748781,1,false,false
2024-06-17T17:30:20.000000000,0.09785435767396466,6.6040419450045444,1,false,false
2024-06-17T17:30:25.000000000,0.010180909333608197,9.230582459020969,0,false,false
2024-06-17T17:30:30.000000000,0.003276921366977902,9.653475227266773,0,false,false
2024-06-17T17:30:35.000000000,0.00760856163931608,8.199571327978713,0,false,false
2024-06-17T17:30:40.000000000,0.20546889718957323,6.942264953170516,2,false,false
2024-06-17T17:30:45.000000000,0.014822317120706554,9.553833505849676,0,false,false
2024-06-17T17:30:50.000000000,0.06849028818482768,-6.515324313639885,1,false,false
2024-06-17T17:30:55.000000000,0.0031690105982508706,-26.78374158368822,0,false,false
2024-06-17T17:31:00.000000000,0.001998229104650914,-23.2309601210147,0,false,false
2024-06-17T17:31:05.000000000,0.05257601773011217,-21.9926305268654,0,false,false
2024-06-17T17:31:10.000000000,0.01330398069909853,8.394234738475586,0,false,false
2024-06-17T17:31:15.000000000,0.018748966296260113,11.122673885057601,0,false,false
2024-06-17T17:31:20.000000000,0.05908315747568582,9.61634201471627,1,false,false
2024-06-17T17:31:25.000000000,0.029378332319210276,3.5351555631083125,0,false,false
2024-06-17T17:31:30.000000000,0.009514338433337679,-7.552538500839437,0,false,false
2024-06-17T17:31:35.000000000,0.013043974929546497,-10.497254330772721,0,false,false
2024-06-17T17:31:40.000000000,0.005939961701769891,-12.145015055982022,0,false,false
2024-06-17T17:31:45.000000000,0.0069615809905301754,-13.293278506824405,0,false,false
2024-06-17T17:31:50.000000000,0.012730423215416273,-11.79319448959602,0,false,false
2024-06-17T17:31:55.000000000,0.00814016910306938,-14.931467386131107,0,false,false
2024-06-17T17:32:00.000000000,0.02245438340212368,-14.371468359283307,0,false,false
2024-06-17T17:32:05.000000000,0.0505030383585348,-5.370492556901526,0,false,false
2024-06-17T17:32:10.000000000,0.03753759518436806,0.5577887404328676,0,false,false
2024-06-17T17:32:15.000000000,0.07791431886666772,8.948368169751236,1,false,false
2024-06-17T17:32:20.000000000,0.026731013594273,8.438351573648282,0,false,false
2024-06-17T17:32:25.000000000,0.03882487343611424,8.759019100818811,0,false,false
2024-06-17T17:32:30.000000000,0.100577203884729,9.152024509255988,1,false,false
2024-06-17T17:32:35.000000000,0.11741149375389388,9.344832118575747,1,false,false
2024-06-17T17:32:40.000000000,0.08117330517340607,6.636969958881959,1,false,false
2024-06-17T17:32:45.000000000,0.10121286125642236,-5.154169690479199,1,false,false
2024-06-17T17:32:50.000000000,0.057835927012110676,-18.276704941733183,1,false,false
2024-06-17T17:32:55.000000000,0.06111820873633164,-20.31554127028446,1,false,false
2024-06-17T17:33:00.000000000,0.0488235465311702,5.349906682766007,0,false,false
2024-06-17T17:33:05.000000000,0.1185598582365567,6.522601529588238,1,false,false
2024-06-17T17:33:10.000000000,0.13555049520682336,6.250173475329992,1,false,false
2024-06-17T17:33:15.000000000,0.08188079927758046,9.702080673099085,1,false,false
2024-06-17T17:33:20.000000000,0.09870818115060963,15.010574518081773,1,false,false
2024-06-17T17:33:25.000000000,0.18552185629714615,-20.588988749318567,1,false,false
2024-06-17T17:33:30.000000000,0.21296123375823287,35.2549973493776,2,false,false
2024-06-17T17:33:35.000000000,0.1723667660494713,2.985617275277933,1,false,false
2024-06-17T17:33:40.000000000,0.09360038270054179,-15.949462544392293,1,false,false
2024-06-17T17:33:45.000000000,0.08676736526195872,4.116784538866098,1,false,false
2024-06-17T17:33:50.000000000,0.12731586492334895,10.581367196532355,1,false,false
2024-06-17T17:33:55.000000000,0.12148470044264909,-5.133884137797747,1,false,false
2024-06-17T17:34:00.000000000,0.1635373724266331,-1.983505809723517,1,false,false
2024-06-17T17:34:05.000000000,0.1426392692106795,-4.837217853609146,1,false,false
2024-06-17T17:34:10.000000000,0.1420241084367573,-3.9784203261018942,1,false,false
2024-06-17T17:34:15.000000000,0.13739356160431795,-5.107026397655564,1,false,false
2024-06-17T17:34:20.000000000,0.13010285102340882,-5.838936371994552,1,false,false
2024-06-17T17:34:25.000000000,0.15062032552231977,-3.4326170606279454,1,false,false
2024-06-17T17:34:30.000000000,0.11319233700865947,-3.7648627733283386,1,false,false
2024-06-17T17:34:35.000000000,0.13932396978247533,-5.928020802201481,1,false,false
2024-06-17T17:34:40.000000000,0.12751145561153743,-6.067133490603086,1,false,false
2024-06-17T17:34:45.000000000,0.14422697506234308,-4.674730596643145,1,false,false
2024-06-17T17:34:50.000000000,0.14967568903618073,-4.110150867442098,1,false,false
2024-06-17T17:34:55.000000000,0.1413524615055887,-3.6277604439048674,1,false,false
2024-06-17T17:35:00.000000000,0.14991956649784424,-4.941507078351082,1,false,false
2024-06-17T17:35:05.000000000,0.14899589343946237,-3.3092490489856954,1,false,false
2024-06-17T17:35:10.000000000,0.17086410423864573,-3.033918974764163,1,false,false
2024-06-17T17:35:15.000000000,0.04764479202473742,20.66196617966655,0,false,false
2024-06-17T17:35:20.000000000,0.10515419517108648,2.3834633227350945,1,false,false
2024-06-17T17:35:25.000000000,0.08772395996586309,54.33205531447902,1,false,false
2024-06-17T17:35:30.000000000,0.08159974630007608,30.380248731571214,1,false,false
2024-06-17T17:35:35.000000000,0.11112258429573525,24.168417103326078,1,false,false
2024-06-17T17:35:40.000000000,0.28032539617584706,33.88329506196219,2,false,false
2024-06-17T17:35:45.000000000,0.33581931758538164,-14.672657011048159,2,false,false
2024-06-17T17:35:50.000000000,0.17037146929004204,-2.333587107411081,1,false,false
2024-06-17T17:35:55.000000000,0.13159736505652145,4.341243422926847,1,false,false
2024-06-17T17:36:00.000000000,0.1286624749361084,3.7124964361221737,1,false,false
2024-06-17T17:36:05.000000000,0.1278094668428746,4.185494921936432,1,false,false
2024-06-17T17:36:10.000000000,0.12061057889500508,5.106383372066267,1,false,false
2024-06-17T17:36:15.000000000,0.12465739443535036,3.5417163647660854,1,false,false
2024-06-17T17:36:20.000000000,0.1268644839622157,3.850303991705175,1,false,false
2024-06-17T17:36:25.000000000,0.1316529822396176,5.587935601826469,1,false,false
2024-06-17T17:36:30.000000000,0.1259307055729354,2.6747247334037993,1,false,false
2024-06-17T17:36:35.000000000,0.13858877534775163,3.7647600543274953,1,false,false
2024-06-17T17:36:40.000000000,0.12401522656470564,4.339265582816326,1,false,false
2024-06-17T17:36:45.000000000,0.13506220934818747,5.396264506002406,1,false,false
2024-06-17T17:36:50.000000000,0.13406541743766542,3.947235978657189,1,false,false
2024-06-17T17:36:55.000000000,0.1238079285687093,3.97597163077156,1,false,false
2024-06-17T17:37:00.000000000,0.11454191942598553,4.156266162123609,1,false,false
2024-06-17T17:37:05.000000000,0.12873045583766904,5.109445812223861,1,false,false
2024-06-17T17:37:10.000000000,0.1280838284842825,5.433397886394064,1,false,false
2024-06-17T17:37:15.000000000,0.12753452645433977,5.613242360357013,1,false,false
2024-06-17T17:37:20.000000000,0.12706811421104458,5.4597468939087435,1,false,false
2024-06-17T17:37:25.000000000,0.11990028314350111,12.651705967797836,1,false,false
2024-06-17T17:37:30.000000000,0.1521976456748627,6.723378484653314,1,false,false
2024-06-17T17:37:35.000000000,0.25439718189284377,0.8862867859388556,2,false,false
2024-06-17T17:37:40.000000000,0.13563757922068126,2.764934800310918,1,false,false
2024-06-17T17:37:45.000000000,0.1388150250078334,3.4098094609096776,1,false,false
2024-06-17T17:37:50.000000000,0.13505519984921857,3.8212776364794974,1,false,false
2024-06-17T17:37:55.000000000,0.11953722942798388,5.065043193942174,1,false,false
2024-06-17T17:38:00.000000000,0.07132599730277814,7.680173946034758,1,false,false
2024-06-17T17:38:05.000000000,0.06650201941461013,0.3743221962710705,1,false,false
2024-06-17T17:38:10.000000000,0.035370004585335464,1.9835673557999083,0,false,false
2024-06-17T17:38:15.000000000,0.09183601715678577,4.176605442832462,1,false,false
2024-06-17T17:38:20.000000000,0.09439527463802791,21.060002061492582,1,false,false
2024-06-17T17:38:25.000000000,0.09254040723841958,4.259561447195936,1,false,false
2024-06-17T17:38:30.000000000,0.10897880617066726,3.698259023172997,1,false,false
2024-06-17T17:38:35.000000000,0.06692009431334096,5.08283574970418,1,false,false
2024-06-17T17:38:40.000000000,0.056360304753335956,3.759682745027476,1,false,false
2024-06-17T17:38:45.000000000,0.01064731475671017,2.864678210098118,0,false,false
2024-06-17T17:38:50.000000000,0.017578290602788815,4.215965047029005,0,false,false
2024-06-17T17:38:55.000000000,0.02820027316890292,9.768168881429128,0,false,false
2024-06-17T17:39:00.000000000,0.10340483872945523,6.67095650117123,1,false,false
2024-06-17T17:39:05.000000000,0.07452685224361169,24.21019439945604,1,false,false
2024-06-17T17:39:10.000000000,0.0454588329461564,31.22986702975985,0,false,false
2024-06-17T17:39:15.000000000,0.4265597491301843,6.065198556820392,2,false,false
2024-06-17T17:39:20.000000000,0.44479921211316387,5.35727444201388,2,false,false
2024-06-17T17:39:25.000000000,0.1420713310350876,26.57310367527411,1,false,false
2024-06-17T17:39:30.000000000,0.051309244407965006,14.865048726722543,0,false,false
2024-06-17T17:39:35.000000000,0.33585962472365233,21.921041767569136,2,false,false
2024-06-17T17:39:40.000000000,0.3560573214519421,19.52474558161015,2,false,false
2024-06-17T17:39:45.000000000,0.16633361275449862,-2.431168338994855,1,false,false
2024-06-17T17:39:50.000000000,0.05664536811656024,-11.014314024838278,1,false,false
2024-06-17T17:39:55.000000000,0.028248462985772917,-14.519691911114975,0,false,false
2024-06-17T17:40:00.000000000,0.05040858963614863,-2.7861729765827308,0,false,false
2024-06-17T17:40:05.000000000,0.09059338299993043,12.0890101469147,1,false,false
2024-06-17T17:40:10.000000000,0.24545570768886094,24.129441666174372,2,false,false
2024-06-17T17:40:15.000000000,0.16339479573403642,-1.7275117184759317,1,false,false
2024-06-17T17:40:20.000000000,0.06807023549815405,4.877788198341764,1,false,false
2024-06-17T17:40:25.000000000,0.08285625487459211,7.762655297594791,1,false,false
2024-06-17T17:40:30.000000000,0.09410638126380967,-17.073708282371605,1,false,false
2024-06-17T17:40:35.000000000,0.08523900895287774,-19.228585728031895,1,false,false
2024-06-17T17:40:40.000000000,0.08075349477982673,-9.379207110139854,1,false,false
2024-06-17T17:40:45.000000000,0.020417936267461134,5.358116929623555,0,false,false
2024-06-17T17:40:50.000000000,0.060106716564485935,1.1767177617265405,1,false,false
2024-06-17T17:40:55.000000000,0.012879128784411865,-22.496982887720762,0,false,false
2024-06-17T17:41:00.000000000,0.03363650663108304,-18.993810840950502,0,false,false
2024-06-17T17:41:05.000000000,0.0591370441612143,-9.923040571798877,1,false,false
2024-06-17T17:41:10.000000000,0.049982678277487945,-4.3888441524259525,0,false,false
2024-06-17T17:41:15.000000000,0.05686255501444909,-14.593597737563668,1,false,false
2024-06-17T17:41:20.000000000,0.073569246976211,-7.955757028218652,1,false,false
2024-06-17T17:41:25.000000000,0.1345945480465865,-1.2679500572282412,1,false,false
2024-06-17T17:41:30.000000000,0.07028914567500304,-3.534591820609876,1,false,false
2024-06-17T17:41:35.000000000,0.08173312358999477,4.066478621900074,1,false,false
2024-06-17T17:41:40.000000000,0.07409326130490254,28.383687187824926,1,false,false
2024-06-17T17:41:45.000000000,0.05880710460048782,-1.759817214131355,1,false,false
2024-06-17T17:41:50.000000000,0.04539493430887515,4.199641117000682,0,false,false
2024-06-17T17:41:55.000000000,0.10840260338225664,3.3349876445820823,1,false,false
2024-06-17T17:42:00.000000000,0.03667806413318297,-21.311539639108904,0,false,false
2024-06-17T17:42:05.000000000,0.01146099147923351,-4.326226917937736,0,false,false
2024-06-17T17:42:10.000000000,0.057018858898137036,-15.79150396115953,1,false,false
2024-06-17T17:42:15.000000000,0.13415866177615635,6.606917654061967,1,false,false
2024-06-17T17:42:20.000000000,0.058526574701782824,-12.556876954231065,1,false,false
2024-06-17T17:42:25.000000000,0.055171293695146464,8.855407905526162,0,false,false
2024-06-17T17:42:30.000000000,0.06457338094839131,10.732119322680154,1,false,false
2024-06-17T17:42:35.000000000,0.060140049021529016,2.538487581070899,1,false,false
2024-06-17T17:42:40.000000000,0.01853534023731652,8.525706970135946,0,false,false
2024-06-17T17:42:45.000000000,0.02743924352995443,8.715423535030673,0,false,false
2024-06-17T17:42:50.000000000,0.07381384843188186,11.086532664839416,1,false,false
2024-06-17T17:42:55.000000000,0.08524428674171944,7.269825532555385,1,false,false
2024-06-17T17:43:00.000000000,0.032420727506293726,1.6436597471031904,0,false,false
2024-06-17T17:43:05.000000000,0.044355145377808915,8.346779328902173,0,false,false
2024-06-17T17:43:10.000000000,0.08338269319932957,5.882309829958949,1,false,false
2024-06-17T17:43:15.000000000,0.09346743914615947,7.323862490801209,1,false,false
2024-06-17T17:43:20.000000000,0.02785723368187617,-15.941394238197875,0,false,false
2024-06-17T17:43:25.000000000,0.012692792350420132,-22.39523092122331,0,false,false
2024-06-17T17:43:30.000000000,0.03128662999802881,14.133869686108993,0,false,false
2024-06-17T17:43:35.000000000,0.011536530892226754,8.040761634246753,0,false,false
2024-06-17T17:43:40.000000000,0.007000687777962702,3.658578951138084,0,false,false
2024-06-17T17:43:45.000000000,0.0061694206432798245,1.0128579185368176,0,false,false
2024-06-17T17:43:50.000000000,0.009639667985618846,2.2953164906786125,0,false,false
2024-06-17T17:43:55.000000000,0.025831767764236704,-15.72151121978297,0,false,false
2024-06-17T17:44:00.000000000,0.08075248004516238,-5.899670517981854,1,false,false
2024-06-17T17:44:05.000000000,0.06694096591035958,-3.77070011545578,1,false,false
2024-06-17T17:44:10.000000000,0.0492649010158092,-13.03779910666125,0,false,false
2024-06-17T17:44:15.000000000,0.10725726877850718,-19.364796765805067,1,false,false
2024-06-17T17:44:20.000000000,0.10070812080908804,3.863450649474057,1,false,false
2024-06-17T17:44:25.000000000,0.10962061091030999,28.353439575636028,1,false,false
2024-06-17T17:44:30.000000000,0.080918750978476,34.47890652221662,1,false,false
2024-06-17T17:44:35.000000000,0.17528164051410353,5.217585570627757,1,false,false
2024-06-17T17:44:40.000000000,0.005064664225450608,11.86875300541516,0,false,false
2024-06-17T17:44:45.000000000,0.003468027428124969,10.374752039282235,0,false,false
2024-06-17T17:44:50.000000000,0.03829759758507379,12.945394971693716,0,false,false
2024-06-17T17:44:55.000000000,0.049658349353684426,8.39840236231885,0,false,false
2024-06-17T17:45:00.000000000,0.005051406057579652,6.731902966895312,0,false,false
2024-06-17T17:45:05.000000000,0.04811512904611202,7.73685078273187,0,false,false
2024-06-17T17:45:10.000000000,0.05975538688046551,9.688311318214248,1,false,false
2024-06-17T17:45:15.000000000,0.036234080539796355,16.6411426534912,0,false,false
2024-06-17T17:45:20.000000000,0.01841118079626318,8.488862745469449,0,false,false
2024-06-17T17:45:25.000000000,0.003250493707782842,8.35882076140781,0,false,false
2024-06-17T17:45:30.000000000,0.06362582141719358,12.386816199836568,1,false,false
2024-06-17T17:45:35.000000000,0.06341652663841497,18.875755516363114,1,false,false
2024-06-17T17:45:40.000000000,0.017015254384422,12.290949781503189,0,false,false
2024-06-17T17:45:45.000000000,0.07940633810222573,-12.417418057004582,1,false,false
2024-06-17T17:45:50.000000000,0.06312629126272223,-17.032032326756593,1,false,false
2024-06-17T17:45:55.000000000,0.03528094886658031,-5.21347807703888,0,false,false
2024-06-17T17:46:00.000000000,0.08559520468458129,0.31511650208623376,1,false,false
2024-06-17T17:46:05.000000000,0.10260669428342316,-0.5724254110478917,1,false,false
2024-06-17T17:46:10.000000000,0.17623215922290497,-26.70680152172739,1,false,false
2024-06-17T17:46:15.000000000,0.22849974494950434,-14.921656235952867,2,false,false
2024-06-17T17:46:20.000000000,0.05976658988705855,11.441938207517033,1,false,false
2024-06-17T17:46:25.000000000,0.05586101833872783,34.20859364623442,0,false,false
2024-06-17T17:46:30.000000000,0.0325220056229763,50.23544261954304,0,false,false
2024-06-17T17:46:35.000000000,0.03522836399029338,33.257083086322865,0,false,false
2024-06-17T17:46:40.000000000,0.03281453739818887,23.84809049827538,0,false,false
2024-06-17T17:46:45.000000000,0.04319506913666204,25.352830842621454,0,false,false
2024-06-17T17:46:50.000000000,0.1331647569319782,14.259697681557434,1,false,false
2024-06-17T17:46:55.000000000,0.030027951723624918,18.94498020897697,0,false,false
2024-06-17T17:47:00.000000000,0.032308874610591294,20.28897506793701,0,false,false
2024-06-17T17:47:05.000000000,0.01901497573299547,49.18883630057773,0,false,false
2024-06-17T17:47:10.000000000,0.009746539797949687,32.233893259131264,0,false,false
2024-06-17T17:47:15.000000000,0.010865552012550593,37.406211887250954,0,false,false
2024-06-17T17:47:20.000000000,0.011590440406064752,28.591178851900942,0,false,false
2024-06-17T17:47:25.000000000,0.012424925918350559,39.05981508216862,0,false,false
2024-06-17T17:47:30.000000000,0.0075975979422920935,36.24526194149998,0,false,false
2024-06-17T17:47:35.000000000,0.014840629083940099,39.13860573162248,0,false,false
2024-06-17T17:47:40.000000000,0.012195579650348967,41.72706301927594,0,false,false
2024-06-17T17:47:45.000000000,0.008194259852174063,44.27802454076314,0,false,false
2024-06-17T17:47:50.000000000,0.015275315463906942,43.43256121045606,0,false,false
2024-06-17T17:47:55.000000000,0.01426442743930704,46.79496800253094,0,false,false
2024-06-17T17:48:00.000000000,0.011329694351551393,44.269065201767035,0,false,false
2024-06-17T17:48:05.000000000,0.010427208407587844,41.55091823700837,0,false,false
2024-06-17T17:48:10.000000000,0.009944238083298045,42.56016563069474,0,false,false
2024-06-17T17:48:15.000000000,0.010826656118717767,39.73827710764887,0,false,false
2024-06-17T17:48:20.000000000,0.008449843761091494,33.801531858140606,0,false,false
2024-06-17T17:48:25.000000000,0.01248551033813426,39.368697098320744,0,false,false
2024-06-17T17:48:30.000000000,0.023698406225824906,42.11647467363638,0,false,false
2024-06-17T17:48:35.000000000,0.01063459538138853,41.4379317635551,0,false,false
2024-06-17T17:48:40.000000000,0.00942542459234866,41.61563896369232,0,false,false
2024-06-17T17:48:45.000000000,0.009151675339684513,43.4826176414711,0,false,false
2024-06-17T17:48:50.000000000,0.008296132556748183,43.500170337124565,0,false,false
2024-06-17T17:48:55.000000000,0.007998281400929839,43.34461026972289,0,false,false
2024-06-17T17:49:00.000000000,0.010803215530608493,42.93022701333498,0,false,false
2024-06-17T17:49:05.000000000,0.020735220065216456,8.521586885531654,0,false,false
2024-06-17T17:49:10.000000000,0.021338109081069388,12.23881456828493,0,false,false
2024-06-17T17:49:15.000000000,0.01041155031739294,18.50236152847474,0,false,false
2024-06-17T17:49:20.000000000,0.009590909661816586,17.968168117758502,0,false,false
2024-06-17T17:49:25.000000000,0.008370903027016222,20.981499472554017,0,false,false
2024-06-17T17:49:30.000000000,0.021024389350640216,10.567160509848303,0,false,false
2024-06-17T17:49:35.000000000,0.013534056611397822,14.82782296813783,0,false,false
2024-06-17T17:49:40.000000000,0.008109859303266393,12.009869665652861,0,false,false
2024-06-17T17:49:45.000000000,0.002568376702204522,12.421973535678186,0,false,false
2024-06-17T17:49:50.000000000,0.0029206630617768757,12.647095092739988,0,false,false
2024-06-17T17:49:55.000000000,0.004285759196049363,12.23514144588675,0,false,false
2024-06-17T17:50:00.000000000,0.002609616833090606,13.087682354326516,0,false,false
2024-06-17T17:50:05.000000000,0.002882394626322758,12.309144009032464,0,false,false
2024-06-17T17:50:10.000000000,0.005027184495071432,12.093511437556547,0,false,false
2024-06-17T17:50:15.000000000,0.03242756560147827,24.666133052334626,0,false,false
2024-06-17T17:50:20.000000000,0.0032460854849383444,10.341850541664195,0,false,false
2024-06-17T17:50:25.000000000,0.01157220258476224,9.47601142924651,0,false,false
2024-06-17T17:50:30.000000000,0.06733556657036481,-19.74099448302626,1,false,false
2024-06-17T17:50:35.000000000,0.029698542973110545,-11.682811036606175,0,false,false
2024-06-17T17:50:40.000000000,0.005589190176268027,4.082249482175752,0,false,false
2024-06-17T17:50:45.000000000,0.003374139113569144,5.6996602870602695,0,false,false
2024-06-17T17:50:50.000000000,0.12843665384978842,17.746571572286133,1,false,false
2024-06-17T17:50:55.000000000,0.07447879074640719,-25.95001071615421,1,false,false
2024-06-17T17:51:00.000000000,0.02735763255340875,-5.796158007588385,0,false,false
2024-06-17T17:51:05.000000000,0.021818340918630323,-3.560420212655646,0,false,false
2024-06-17T17:51:10.000000000,0.013592483262340348,-4.3944523486153155,0,false,false
2024-06-17T17:51:15.000000000,0.08987175607427161,-19.73161196494579,1,false,false
2024-06-17T17:51:20.000000000,0.10850806007865886,-10.339474356338897,1,false,false
2024-06-17T17:51:25.000000000,0.04517589416967396,-22.02182192134252,0,false,false
2024-06-17T17:51:30.000000000,0.10481202417618847,-9.454829946386756,1,false,false
2024-06-17T17:51:35.000000000,0.0911456367734657,1.874106117057103,1,false,false
2024-06-17T17:51:40.000000000,0.05695802639546706,-16.910433962896313,1,false,false
2024-06-17T17:51:45.000000000,0.050026880623549534,3.7529969229528115,0,false,false
2024-06-17T17:51:50.000000000,0.057300551171607206,11.72647241248972,1,false,false
2024-06-17T17:51:55.000000000,0.04779370320130352,12.52239586435067,0,false,false
2024-06-17T17:52:00.000000000,0.028058890468870043,1.9606058693280766,0,false,false
2024-06-17T17:52:05.000000000,0.06077527482423064,-1.0995178641582617,1,false,false
2024-06-17T17:52:10.000000000,0.09968687525377644,-25.8349191647285,1,false,false
2024-06-17T17:52:15.000000000,0.11879166854841931,13.158078333523953,1,false,false
2024-06-17T17:52:20.000000000,0.037804307015812486,33.96415243871132,0,false,false
2024-06-17T17:52:25.000000000,0.02365933152699607,27.210150251530802,0,false,false
2024-06-17T17:52:30.000000000,0.03982811998945027,20.417731354470373,0,false,false
2024-06-17T17:52:35.000000000,0.07014942609037446,21.556148341054097,1,false,false
2024-06-17T17:52:40.000000000,0.05023818621866358,12.94322969479094,0,false,false
2024-06-17T17:52:45.000000000,0.13137190300548876,-2.2048327655111706,1,false,false
2024-06-17T17:52:50.000000000,0.09202792586583776,16.235547115740008,1,false,false
2024-06-17T17:52:55.000000000,0.05408223419767767,14.309325425547259,0,false,false
2024-06-17T17:53:00.000000000,0.09443295934517167,9.187134910684946,1,false,false
2024-06-17T17:53:05.000000000,0.05145285788027361,16.893706697538605,0,false,false
2024-06-17T17:53:10.000000000,0.0393768742964736,9.070769171341732,0,false,false
2024-06-17T17:53:15.000000000,0.08266660470845935,17.17853338187743,1,false,false
2024-06-17T17:53:20.000000000,0.040970386107324966,8.321933002768121,0,false,false
2024-06-17T17:53:25.000000000,0.0666533232297374,-16.31420763390738,1,false,false
2024-06-17T17:53:30.000000000,0.13603610384305512,-28.70528746630208,1,false,false
2024-06-17T17:53:35.000000000,0.08669241565397551,-37.756167244699945,1,false,false
2024-06-17T17:53:40.000000000,0.16934732680503545,-2.7926512229336007,1,false,false
2024-06-17T17:53:45.000000000,0.10893920200899702,-9.62709911059725,1,false,false
2024-06-17T17:53:50.000000000,0.07857979026694362,-6.817127166347387,1,false,false
2024-06-17T17:53:55.000000000,0.08489940491124737,-5.651505991617323,1,false,false
2024-06-17T17:54:00.000000000,0.2572015028242088,11.76529219869075,2,false,false
2024-06-17T17:54:05.000000000,0.06517087300828496,21.49954689064648,1,false,false
2024-06-17T17:54:10.000000000,0.08269328081103473,18.094290516771924,1,false,false
2024-06-17T17:54:15.000000000,0.10864339261704145,23.060117127365377,1,false,false
2024-06-17T17:54:20.000000000,0.09621384897978762,47.07241589126511,1,false,false
2024-06-17T17:54:25.000000000,0.07723962211785927,28.741804244513332,1,false,false
2024-06-17T17:54:30.000000000,0.14082648042115337,11.904661641380693,1,false,false
2024-06-17T17:54:35.000000000,0.08062501744093065,27.79157752841006,1,false,false
2024-06-17T17:54:40.000000000,0.17746402146903326,23.212937328408774,1,false,false
2024-06-17T17:54:45.000000000,0.012627431156139873,17.475785216771566,0,false,false
2024-06-17T17:54:50.000000000,0.007193007532337482,19.359709088548403,0,false,false
2024-06-17T17:54:55.000000000,0.01083507044128435,21.56569778214185,0,false,false
2024-06-17T17:55:00.000000000,0.006553328469966427,23.42053982890829,0,false,false
2024-06-17T17:55:05.000000000,0.008272778421337966,24.4758884974349,0,false,false
2024-06-17T17:55:10.000000000,0.013002102655231657,24.215364515668806,0,false,false
2024-06-17T17:55:15.000000000,0.01940216587671116,28.361961483492006,0,false,false
2024-06-17T17:55:20.000000000,0.019054171894428127,26.19529675753812,0,false,false
2024-06-17T17:55:25.000000000,0.016961925179085985,29.166665835941444,0,false,false
2024-06-17T17:55:30.000000000,0.01952065552458741,18.378481576098896,0,false,false
2024-06-17T17:55:35.000000000,0.02460291776791582,26.422370541166273,0,false,false
2024-06-17T17:55:40.000000000,0.03437543881239847,22.09200600664599,0,false,false
2024-06-17T17:55:45.000000000,0.0401223160868385,11.47832459738413,0,false,false
2024-06-17T17:55:50.000000000,0.0033729329368085608,10.493130052641607,0,false,false
2024-06-17T17:55:55.000000000,0.003691457967288363,10.900028002309973,0,false,false
2024-06-17T17:56:00.000000000,0.0251036445050363,17.4240572890224,0,false,false
2024-06-17T17:56:05.000000000,0.09072380127302938,19.993628285741156,1,false,false
2024-06-17T17:56:10.000000000,0.11949798825650748,17.452822093385173,1,false,false
2024-06-17T17:56:15.000000000,0.19318761797975761,32.35149831706144,2,false,false
2024-06-17T17:56:20.000000000,0.11910868980418779,19.251262308954615,1,false,false
2024-06-17T17:56:25.000000000,0.09933258507217922,16.324503161601687,1,false,false
2024-06-17T17:56:30.000000000,0.06882291818003171,1.342322166179994,1,false,false
2024-06-17T17:56:35.000000000,0.042007819350016934,-19.44797987559005,0,false,false
2024-06-17T17:56:40.000000000,0.014787798229418966,-20.866510312153547,0,false,false
2024-06-17T17:56:45.000000000,0.06898651253964365,13.740830992190013,1,false,false
2024-06-17T17:56:50.000000000,0.029743179345971094,5.053994945032276,0,false,false
2024-06-17T17:56:55.000000000,0.021945167253738965,4.058126495315595,0,false,false
2024-06-17T17:57:00.000000000,0.019094581128632947,3.2234437611709295,0,false,false
2024-06-17T17:57:05.000000000,0.07959495701168542,8.27081462221093,1,false,false
2024-06-17T17:57:10.000000000,0.08796300795086921,6.003708708493789,1,false,false
2024-06-17T17:57:15.000000000,0.09389805898902284,10.908537983657913,1,false,false
2024-06-17T17:57:20.000000000,0.13524677320221298,10.517467617090654,1,false,false
2024-06-17T17:57:25.000000000,0.6989082314492421,19.84778600845269,3,false,false
2024-06-17T17:57:30.000000000,1.4533806172479156,26.84246875880347,3,false,false
2024-06-17T17:57:35.000000000,1.5044425199539302,18.817746194678996,3,false,false
2024-06-17T17:57:40.000000000,1.4240030106601786,17.92068467654658,3,false,false
2024-06-17T17:57:45.000000000,1.4667700062514957,16.389952962106847,3,false,false
2024-06-17T17:57:50.000000000,1.4026842373154218,12.223216657866928,3,false,false
2024-06-17T17:57:55.000000000,1.609044463899698,6.376081229140429,3,false,false
2024-06-17T17:58:00.000000000,1.6126193206361557,11.684264477904756,3,false,false
2024-06-17T17:58:05.000000000,1.8067342405863431,13.203230026110548,3,false,false
2024-06-17T17:58:10.000000000,0.21971358291541856,-6.529445025256101,2,false,false
